id,positClean,companyClean,dateClean,dateCollect,descClean,skills,education,language,cityClean,stateClean,country,url,site
#3596837, Healthcare AI Developer Data Scientist,Portal Tel,2018-03-20,2018-04-24,healthcare ai developer data scientist python  machine learning vaga cientista  dados local florianópolissc   trabalhe  propósito gere impacto real  sociedade  ajude  salvar vidas conosco   startup vencedora  diversos prêmios  inovação  acelerada  google   missão  salvar vidas garantindo  acesso universal  medicina  qualidade   disruptivos  empoderamos médicos  pacientes através  saúde digital  excelência permitimos  pacientes  locais remotos  acesso rápido  resultados  exames  laudos feitos   equipe  especialistas  primeira   constante evolução  crescimento   buscamos pessoas  alta performance  brilho  olhos  consigam atuar  autonomia  foco  resultados prezamos   ambiente  trabalho amigável   preocupamos verdadeiramente  ajudar  clientes transparência honestidade flexibilidade   busca  evolução contínua  qualidades  prezamos  formação   time   precisamos   data scientist    buscamos nele buscamos  cientista  dados  liderar avanços  saúde digital disposto  dar   melhor trabalhando  universidades governos hospitais  planos  saúde  criação  implementação  algoritmos  análise  prevenção  patologias precisamos   cientista capaz  aplicar  estado  arte  tecnologias  inteligência computacional   datasets  milhões  imagens  dados médicos   vai atuar resolva problemas complexos  humanidade crie modelos preditivos  partir  análise  inferência  datasets multimodalidade  milhões  imagens médicas implemente  produção modelos  ia  auxiliem médicos  realização  diagnósticos interaja  diversos times identificando oportunidades  coleta  dados  automação apresente  insights descobertos  forma visual   stakeholders lidere pesquisas   estado  arte  inteligência artificial crie sistemas  utilizem reinforced learning  unsupervised learning  treinamento  modelos  doenças raras  possuem poucas bases  dados habilidades  qualificações desejadas phd  física bioinformática computação  experiência equivalente anos  experiência  machine learning deep learning  advanced analytics ninja  python habilidades avançadas  c  frameworks  machine learning  deep learning atuação  sistemas complexos  utilizam machine learning  produção líder autodidata  escrita  comunicação efetivas conhecimentos bônus cloud business intelligence dashboards continuous deployment   oferecemos desfrute  benefícios  trabalhar   ambiente produtivo   todo vapor    tempo flexível  descontraído   startup   escritório  florianópolis cidade reconhecida  qualidade  vida  proporciona   salário competitivo valetransporte valerefeição oportunidade  trabalhar   negócio  propósito   constante crescimento cursos  aperfeiçoamento constante capacitação  aceleradoras workshops etc cultura  feedback  desenvolvimento  perks  dress code informal flexibilidade  horários possibilidade  fazer home office vez  semana frutas  snacks oferecidos  escritório seminários confraternizações convênios  academia  outros habilidades obrigatórias data science continuous integrationdeploymentcicd machine learning python habilidades desejáveis tensorflow hadoop docker jenkins data mining c  vaga aceita trabalho remoto, python algoritmo data set modelo data set modelo modelo python cloud dashboard python hadoop, phd,,edicina,NI,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-healthcare-ai-developer-data-scientist-python-e-machine-learning-portal-telemedicina-florianopolis-sc-3596837,loveMondays
#3573263, Data Center Logistics Specialist,Amazon,2018-03-15,2018-04-24,data center logistics specialist   part  operating  worlds largest cloud computing infrastructure amazon web services  seeking bright motivated hardworking individuals  fill datacenter logistics specialist positions  ideal candidate will   solid background  logistics operations material handling  must possesses  strong work ethic attention  detail  ability  multitask  operate    fast paced complex environment meet deadlines   commitment  operational excellence  logistics specialist reviews datacenter inventory inbound shipments  ongoing demand  ensure  proper stock levels  maintained    locations  support build  repair activities working   logistics manager  create plans  optimize  flow  parts   lifecycle tracking inventory location movement age  turns  work closely  datacenter operations technicians  datacenter engineers  fulfill parts quickly  accurately  work  procurement  hardware engineering  interface directly  vendors  process rmas  receive replacements regular  ongoing communications  vendors  resolve issues  help  understand  business requirements necessitates  high level communicator responsibilities include manual tasks   assembling addressing stamping  arranging   shipment  merchandise  materials  also assist  daily scheduling  deliveries  pickups    production locations  handling incoming shipments    may   unpack boxes  verify contents  logistic specialist will  required  keep precise records   commodities going     company   also responsible  accurate data entry  resolving questions  peer organizations additionally  logistics specialist will ensure   billing associated   inventory supply chain  accurate validated  ready  processing  will work  accounts payable  reconcile invoice discrepancies  understanding  general business accounting  finance  strongly desired  ideal logistics specialist will dive deep  data  understand everything   datacenter asset lifecycle  will also maintain uptodate metrics dashboards  will create reports  internal  external suppliers  management  required logistics specialists  expected  understand  aspects  production adhere  strict safety standards maintain  high quality   willing  able  work  powered equipment ie forklift  cherry picker  completed bachelors degree   accredited university  equivalent must  literate   good communication skills must  fluent  english  written  spoken experienced  email microsoft office  equivalent online tools working  database front ends years  direct logistics experience experienced  dealing  freight haulers overnight shippers  air freighters experienced  handling sensitive electronic equipment  parts experience dealing  vendors familiarity  material moving equipment pallet jack johnson bar dollies high bay racking etc degree  engineering logistics  related field   plus experience  electronics devices manufacturing production  distribution environment, cloud data center data center data center data center data center dashboard database, bachelor, english,Jundiaí,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-center-logistics-specialist-amazon-jundiai-sp-3573263,loveMondays
#3574977, Analista De Infraestrutura Windows Data Center,TailorIT,2018-03-16,2018-04-24,analista  infraestrutura windows data center descrição área  especialização profissional informática ti telecomunicações infraestrutura nível hierárquico analista local  trabalho  paulo sp conhecimento  web apps cloud services virtual machines sql database storage media services redis cache recovery services cdn automation scheduler oms remoteapp virtual network app insights traffic manager azure ad arm asm ems office iis windows server active directory dns cluster nlb nsg log analytics serviço  biztalk serviço  aplicativo troubleshooting  ambiente web powershell endpoint superior completo desejável conhecimento  aws exigências escolaridade mínima ensino superior título  vaga analista  infraestrutura windows data center empresa tailorit seguir  empresa jornada período integral tipo  contrato efetivo clt salário  combinar localidade  paulo sp, cloud sql database storage median azure server aws,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-infraestrutura-windows-data-center-tailorit-sao-paulo-sp-3574977,loveMondays
#3568970, Cientista De Dados Big Data,Wipro Technologies,2018-03-14,2018-04-24,cientista  dados big data descrição área  especialização profissional informática ti telecomunicações programador desenvolvedor nível hierárquico consultor local  trabalho  paulo sp profissional sas pleno  sênior  vivência  big data exigências escolaridade mínima ensino superior benefícios adicionais assistência médica assistência odontológica seguro  vida valealimentação valerefeição valetransporte título  vaga cientista  dados big data empresa wipro seguir  empresa jornada período integral tipo  contrato efetivo clt salário r bruto mensal localidade  paulo sp, sas r,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-cientista-de-dados-big-data-wipro-technologies-sao-paulo-sp-3568970,loveMondays
#3556969, Data Infrastructure Engineer,Nubank,2018-03-13,2018-04-24,data infrastructure engineer berlin description   nubank    leading fintech  latin america  use leading edge technology design  data   committed  fighting complexity  empowering brazilians  take control   finances   actively servicing millions  clients   order  magnitude  prospective customers   mobilecontrolled credit card product since  launch  september   head office located   pinheiros region   paulo   engineering office located  berlin nubank  raised usd million  investment rounds led  sequoia capital founders fund tiger global kaszek ventures goldman sachs qed investors  dst global   software engineering important  us    technology company  software engineers form  bulk   team  software team creates new features   cardholder customers  well  advanced analytics  machine learning models  continuously improve decision making  streamline processes    examples  problems  software engineer will solve  office  berlin  currently centered around backend  datainfrastructure focused work shipping valuable features requires dealing  distributed applications infrastructure user facing api  production microservices  engineers commonly rotate focus   responsibilities  consistently work   explore new technologies  thus value professionals   open  learning new things regardless  preexisting comfort zones nubank software engineers  berlin might solve  following problems create data pipelines integrating  wide range  sources  drive business functions  products constantly refining  data platform  enable  broader set  data applications   streaming systems  online ml models  exist improve userexperience  platform predictability  work  monitoring ux  system reliability work  backend microservices  functional programming languages   clojure create intuitive visualizations  monitoring live streaming data sets triage bugs  exceptions reported  production conduct system load stress tests  will fit well   thrive  dynamic fastpaced resultsoriented teams   hungry  enjoy  constantly challenged  learn     embrace conflict  ideas  like  question  status quo  learn fast  easily adapt  changing situations  priorities  believe  building great products   great work  want  understand  big picture   held accountable  make  meaningful contribution   work requirements candidates nubank s new office  berlin   engineering office dedicated  serving  horizontal engineering needs  nubank   satellite office  enjoy  small  nimble  still able  take advantage   largess  nubank  nubank s experience structure cultural foundations  sound practices   looking  staff  office   best  brightest engineers   looking  software engineers   curious enthusiastic versatile eager  learn   track record  creating efficient scalable  accessible solutions preferably   domain  data infrastructure  tooling  want engineers   high degree  empathy   users problems  knows   push initiatives forward  get things done engineers  want    impact  improving  quality   customers lives relevant knowledge functional programming eg clojure scala distributed processing frameworks eg spark kafka streams flink using  maintaining kafka experience designing datapipelines streaming  realtime systems cluster management eg apache mesos kubernetes infrastructure  code eg ansible terraform cloudformation restful api oriented design modular service oriented architecture jvm experience eg java scala clojure sql nosql databases eg postgresql mysql datomic unit functional integration testing  will   meaningful chance  shape architecture process  culture  working  leading edge technologies  believe  good inter  intra team chemistry enthusiasm  building things  exercising  surprising capacity  learn new things   stay humble  openminded english language skills  essential benefits competitive compensation package participation  nubank s stock option plan health  dental insurance flexibility  choose   custom setup computer monitors  etc relocation wellness  learning benefit, feature model feature value model clojure visualization clojure scala spark kafka kafka java scala clojure sql nosql database,, english,Berizal,MG,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-infrastructure-engineer-berlin-nubank-berizal-mg-3556969,loveMondays
#3538414, Arquiteto De Software Java,Dataprom,2018-03-10,2018-04-24,arquiteto  software java descrição área  especialização profissional informática ti telecomunicações arquitetura  soluções nível hierárquico especialista local  trabalho curitiba pr arquitetura análise modelagem desenvolvimento codificação  implantação criação  ambientes  testes homologação  softwares eou demonstração criação  ambientes  produção manutençãosuporte manutenção  infraestrutura  desenvolvimento exigências escolaridade mínima ensino superior inglês avançado banco  dados caché db firebird informix interbase oracle postgresql sql server sybase programação javascript jquery matlab php vbnet r ruby java python html cobol dot net cuda extensions css c c c c aspnet asp erlang gráficosweb macromedia fireworks sistemas operacionais javaos benefícios adicionais assistência médica assistência odontológica participação  lucros seguro  vida valealimentação valerefeição valetransporte título  vaga arquiteto  software java empresa dataprom seguir  empresa jornada período integral tipo  contrato efetivo clt salário  combinar localidade curitiba pr, java sql server javascript query matlab php r ruby java python java,,,Curitiba,PR,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-arquiteto-de-software-java-dataprom-curitiba-pr-3538414,loveMondays
#3496246, Analista De Desenvolvimento Dataflex,Capitani IT Solutions,2018-03-09,2018-04-24,analista  desenvolvimento dataflex descrição área  especialização profissional informática ti telecomunicações programador desenvolvedor nível hierárquico analista local  trabalho  paulo sp analise  desenvolvimento  sistemas utilizando dataflex conhecimento  banco  dados oracle conhecimento  plsql exigências escolaridade mínima ensino superior título  vaga analista  desenvolvimento dataflex empresa capitani  solutions  infor seguir  empresa jornada período integral tipo  contrato efetivo clt salário  combinar localidade  paulo sp,,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-desenvolvimento-dataflex-capitani-it-solutions-sao-paulo-sp-3496246,loveMondays
#3478020, Analista de Dados Big Data,XP Gestão de Recursos,2018-03-08,2018-04-24,analista  dados big data    xp investimentos é   maiores instituições financeiras  brasil     anos vem transformando  mercado  investimentos  país  meio  assessoria especializada   ampla diversidade  produtos  compromisso é apresentar  soluções  adequadas  cada perfil  investidor  transparência  objetividade   áreas comerciais operacionais  corporativas  xp  falta espaço   mostrar  talento procuramos profissionais  performance acima  média  vontade  tirar grandes projetos  papel transforme  carreira   xp missão  cargo desenvolver  plataforma  big data analytics utilizando ferramentas  integração  grande volume  dados estruturados   estruturados  atender  demandas  áreas  negócio  companhia principais responsabilidades desenvolver  fazer manutenção  plataforma  big data analytocs garantir  adequação  modelo  negócio auxiliar  resolução  insights implementar processos ágeis  extração  grande volume  dados  atender  alta disponibilidade conhecimentos gerais conhecimento  bancos  dados relacionais   relacionais conhecimento  computação paralela  distribuída conhecimento  ferramentas  big data hadoop hive spark conhecimento  programação phyton eou r conhecimento  computação  nuvem cloud server cloud storage saas capacidade analítica formação acadêmica análise  sistemas engenharia  computação  áreas correlatas   oferecemos remuneração benefícios ambiente extremamente desafiador  cultura meritocrática local  trabalho av brigadeiro faria lima  paulo sp   possui perfil empreendedor quer revolucionar  mercado financeiro brasileiro influenciar  pessoas  ajudalas  investir melhor  ainda transformar  carreira aqui é  lugar, volume modelo volume hadoop hive spark python r nuvem cloud server cloud storage sas query,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-dados-big-data-xp-gestao-de-recursos-sao-paulo-sp-3478020,loveMondays
#3474999, Analista De Master Data,Kelly Services,2018-03-06,2018-04-24,analista  master data descrição área  especialização profissional informática ti telecomunicações análise  sistema nível hierárquico analista local  trabalho  paulo sp principais funções  cargo trabalho prévio  padronização  informações  cadastros  produtos  sistema perfil master data inglês  espanhol avançados fará  interface   matriz   área  vendas  empresa excel avançado outlook organização senço  prioridade conhecimento  sistema sap exigências escolaridade mínima ensino superior título  vaga analista  master data empresa kelly services  paulo seguir  empresa jornada período integral tipo  contrato efetivo clt salário  combinar localidade  paulo sp, matriz excel, master master master, espanhol,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-master-data-kelly-services-sao-paulo-sp-3474999,loveMondays
#3438292, Especialista Datastage P,Mazzatech,2018-02-23,2018-04-24,especialista datastage p descrição área  especialização profissional informática ti telecomunicações ti nível hierárquico especialista local  trabalho  caetano  sul sp experiência experiência   menos anos  liderança técnica  desenolvimento etl dominio ferramenta ibm infosphere datastage conhecimento  programação sql conhecimento  banco db conhecimento  servidores unix  shell script tempo  contrato indeterminado horário comercial formação acadêmica superior completo  ti  áreas correlatas observações inglês intermediário exigências escolaridade mínima ensino superior título  vaga especialista datastage p empresa mazzatech consultoria seguir  empresa jornada período integral tipo  contrato efetivo clt salário  combinar localidade  caetano  sul sp, sql servidor shell,,,São Caetano do Sul,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-especialista-datastage-p-mazzatech-sao-caetano-do-sul-sp-3438292,loveMondays
#3438284, Analista De Database Marketing Pleno,Mazzatech,2018-02-23,2018-04-24,analista  database marketing pleno descrição área  especialização profissional marketing marketing nível hierárquico analista local  trabalho osasco sp experiência ter  melhor entendimento  base  clientes  assim enviar comunicações  direcionadas além  ajudar  equipe ganhar  escala automatizando alguns relatórios experiência trabalho  dados  busca  insights  informações analise  dados  verificação  hipóteses criação  relatórios  dashboards  tomada  decisão  acompanhamento desenvolvimento  estudos  momento  ciclo  vida clientes novos recuperados ativos  outros   life time value capacitações necessárias conhecimento  sql datastudio excel avançado macro principais responsabilidades criação  jornadas  cliente sofisticados busca  bases especiais criação  verificação  hipóteses  mkt usando informaçao  banco  dados levantamento  estatísticas  área  aquisição retenção  comercial testes variados melhoria  conversão  engajamento  base levantamento  dados  clientes comunicar  melhorias     replicar  outras áreas automação  envios automação  reports  criação  dashboards  responsabilidades   objetivo aumentar  conhecimento  existe sobre  base  clientes ticket visitas interação  mídias automatizar  melhorar  visibilidade  relatórios melhorar  comunicação   base  informações corretas idioma espanhol é diferencial tempo  contrato indeterminado horário comercial formação acadêmica superior completo  adm engenhariaexatas  desejável pós graduação exigências escolaridade mínima ensino superior título  vaga analista  database marketing pleno empresa mazzatech consultoria seguir  empresa jornada período integral tipo  contrato efetivo clt salário  combinar localidade osasco sp, database hbase escalar dashboard value sql excel hbase dashboard hbase hbase database,, espanhol,Osasco,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-database-marketing-pleno-mazzatech-osasco-sp-3438284,loveMondays
#3438303, Especialista Datastage P,Mazzatech,2018-02-23,2018-04-24,especialista datastage p descrição área  especialização profissional informática ti telecomunicações ti nível hierárquico especialista local  trabalho  caetano  sul sp experiência experiência   menos anos  liderança técnica  desenolvimento etl dominio ferramenta ibm infosphere datastage conhecimento  programação sql conhecimento  banco db conhecimento  servidores unix  shell script tempo  contrato indeterminado horário comercial formação acadêmica superior completo  ti  áreas correlatas observações inglês intermediário exigências escolaridade mínima ensino superior título  vaga especialista datastage p empresa mazzatech consultoria seguir  empresa jornada período integral tipo  contrato efetivo clt salário  combinar localidade  caetano  sul sp, sql servidor shell,,,São Caetano do Sul,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-especialista-datastage-p-mazzatech-sao-caetano-do-sul-sp-3438303,loveMondays
#3406176, Analista De Big Data,Azul Linhas Aéreas,2018-02-23,2018-04-24,analista  big data descrição área  especialização profissional informática ti telecomunicações programador desenvolvedor nível hierárquico analista local  trabalho barueri sp experiência  algoritmos clusterização predição etc experiência  banco  dados estruturados   estruturados experiência  framework hadoop spark experiência  python r java inglês exigências escolaridade mínima ensino superior português nativo inglês intermediário banco  dados oracle sql server programação c java python r aplicações  escritório microsoft access microsoft excel benefícios adicionais assistência médica assistência odontológica participação  lucros previdência privada seguro  vida título  vaga analista  big data empresa azul linhas aereas brasileiras seguir  empresa jornada período integral tipo  contrato efetivo clt salário  combinar localidade barueri sp, algoritmo hadoop spark python r java sql server java python r excel,,,Barueri,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-big-data-azul-linhas-aereas-barueri-sp-3406176,loveMondays
#3426391, Analista Desenvolvedor Big Data,Isban Brasil,2018-02-23,2018-04-24,analista desenvolvedor big data descrição área  especialização profissional informática ti telecomunicações programador desenvolvedor nível hierárquico analista local  trabalho  paulo sp  profissional irá atuar  desenvolvimento  aplicações  ecossistema big data cloudera necessário conhecimento  hdfs hbase hive kafka spark storm elastic search java python devops  metodologia  desenvolvimento ágil conhecimentos adicionais outros bancos  dados nosql angular  ferramentas  exploração  dados  dashboards exigências escolaridade mínima ensino superior banco  dados oracle sql server programação java python outros programas crm benefícios adicionais assistência médica assistência odontológica auxílio creche auxílio educação participação  lucros previdência privada seguro  vida valealimentação valerefeição valetransporte título  vaga analista desenvolvedor big data empresa santander tecnologia seguir  empresa jornada período integral tipo  contrato efetivo clt salário  combinar localidade  paulo sp, hbase hive kafka spark storm java python nosql angularjs dashboard sql server java python,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-desenvolvedor-big-data-isban-brasil-sao-paulo-sp-3426391,loveMondays
#3374382, Desenvolvedor Frontend Fullstack Senior,Chaordic,2018-02-21,2018-04-24,desenvolvedor frontendfullstack senior react js desenvolvedor sr frontendfullstack react js manaus linxneemuchaordic uniram  forças  mudar  mundo  varejo proporcionamos  cada usuário  experiência única  personalizada  momento  fazer  compras fazendo recomendações   milhões  pessoas  navegam  sites   clientes  buscamos  profissional fera   ajudar  desenvolvimento   novo produto  crm precisamos ter bastante atenção  construção  interfaces   usuários além  fazer código  boa manutenção posterior seguindo  boas práticas aqui  alguns sinais     bom match experiência  desenvolvimento  interfaces web excelente domínio  desenvolvimento  react js bom conhecimento  algoritmos  estrutura  dados atenção  detalhes  ui conhecimento  git noções técnicas  inglês  língua padrão  comunicação dentro  código é  inglês  aqui alguns pontos   diferenciais experiência  desenvolvimento  nodejs  express experiência  outras tecnologias  front  angular  vuejs domínio  grunt  webpack domínio  metodologias ágeis metodologias ágeis tá afim queremos conhecer  melhor, algoritmo angularjs,,,Manaus,AM,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-desenvolvedor-frontend-fullstack-senior-react-js-chaordic-manaus-am-3374382,loveMondays
#3350316, Database Sales Consultant,Oracle,2018-02-17,2018-04-24,database sales consultant detailed description  job requirements  primary focus   sales consultant presales   become  expert   core set  oracle products  solutions   present  value proposition  benefits   solutions   partners prospects  customers  internally   sales force   senior sales consultant  will  responsible  providing presales technical functional support  prospective clients  customers  ensuring customer satisfaction  minimal supervision  onlinein person sales efforts acts   technical resource  less experienced internet sales consultants develop  deliver high quality standard oracle presentations  demonstrations present  articulate advanced product features  benefits product future direction  overall oracle solutions design validate  present oracle software solutions  include advanced product concepts future direction  rd party complimentary products develop  manage reference sites  high quality technical professional client relationships support sales team  onlineinperson selling efforts  minimal supervision develop  deliver proposed solution  customers approximate percentage  face  face interaction  customers  perform responsibilities  job duties  varied  complex needing independent judgment may  project lead role years vendor sales  marketing experience years relevant computer applications  databasetools demonstrated proficiency  one multiuser operating system  knowledge  system  application design strong verbal  written communication skills needs analysis positioning business justification closing techniques demonstrated ability  solve complex technical problems  accounts  complex technical environments ability  travel  needed bs degree  equivalent advanced degree desirable organization regular employee hire travel pre sales, database value feature,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-database-sales-consultant-oracle-sao-paulo-sp-3350316,loveMondays
#3341725, BIG DATA Client Success Specialist,Oracle,2018-02-16,2018-04-24,big data client success specialist detailed description  job requirements drive maximum adoption  oracle solution  identifydrive product expansion opportunities via high value relationship   client develop long term partnership   clients  ensure  remain successful  realizing  full value   investment  us  ensure client continuesrenews contract  oracle responsible  maintaining  high level  client satisfaction    liaison   clients  oracles internal operations identify product expansionup sell opportunities work  larger clients provide input   csm methodology  direction act  mentor  newer csms   voluntary basis leading contributor individually    team member providing direction  mentoring  others work  nonroutine   complex involving  application  advanced technicalbusiness skills  area  specialization recommended  years  professional experience demonstrated experience  package systems implementation crm erp consulting experiences  client facing relationship experience understanding  various technical architectures  operating systems industry experience  desired organization regular employee hire travel sales, value value shell,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-big-data-client-success-specialist-oracle-sao-paulo-sp-3341725,loveMondays
#3253978, Application Developer Big Data Streams,IBM,2018-02-02,2018-04-24,application developerbig data streams ibm     solutions market    years today    valuable technology brand   world     employees around  world  ibm  can apply  knowledge using   deeply  even reinventing   working  challenging topics globally  job opportunity also applies  disabled professionals ibm  committed  creating  diverse environment   proud    equal opportunity employer  qualified candidates will  considered   vacancy regardless  race color religion sex sexual identity  gender sexual orientation nationality genetics disability age,,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-application-developer-big-data-streams-ibm-sao-paulo-sp-3253978,loveMondays
#3217864, Database Marketing Manager,Loggi,2018-01-29,2018-04-24,database marketing manager loggi  wellfunded brazilian startup  looking   database marketing manager  support  outstanding growth   company loggi   urban logistics company bringing instant delivery within anyones reach  use  massive network  independent couriers  brazil  create  local logistics network   fast  reliable nowadays  allow  business restaurant  merchant  send packages  documents providing  delivery  fast  seamless  almost seems like magic   company grows exponentially  marketing team needs  brilliant performance marketing manager  will help us get   next level  want   bring considerable skill  experience   marketing department  also humility   teamplayer attitude  database marketing manager  will  responsible  planning acquiring  generating prospects focusing   quality   contacts  fit   service  order  assist  sales team bringing new potential clients  achieve  ambitious growth targets   looking   analytical profile capable  managing  dbm team salesforce projects generate leads   products  cities  designing strategies  control  clients life cycle  workflows automating processes  believe different people think differently  leads us  diverse solutions  new ways  making  happen   committed  diversity  multiple ways race gender sexual orientation gender identity age religion  disability join  transformation  strategic  business vision obsessed  details  organization high analytical vision proactive hands   enjoys teamwork previous experience  salesforce attitude  owner likes  lead projects  people good interpersonal relationship excel  power point salesforce  sql  main activities will  forecast  cluster demand  propects per city team  vertical discover new segments understand  needs   growth team  quality  profile   contacts generated understand  sales funnel  well   processes  involve  purchase journey manage salesforce projects ensure  projects delivery sla create  optimize email campaigns throuth salesforce marketing cloud tool well love       years  experience   function thirst  productivity  passion  generating results  knowledge  bi tools loggi  brazilian technology startup   already received several rounds  investment   experience  large scale projects  love  work   positive  enthusiastic   exceptional work    culture  balance  professional  personal life without massacre without disorganization next steps apply   post, database database database excel sql perl cloud,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-database-marketing-manager-loggi-sao-paulo-sp-3217864,loveMondays
#3217772, Tech Lead Data Engineer,GuiaBolso,2018-01-29,2018-04-24,tech lead data engineer todo dia  chegamos  guiabolso  queremos apenas trabalhar queremos fazer coisas fantásticas sensacionais   inspirem outras pessoas      queremos contribuir positivamente   brasil trabalhamos incessantemente  entender melhor  comportamento humano    trás  cada    usuários  forma  criar  experiência incrível  uso  fazemos  porque acreditamos  podemos contribuir   melhorar  vida financeira  pessoas agora criar algo extraordinário  é nada fácil  melhores ideias surgem   pessoas   divertindo  trabalhando   propósito maior   desafiado aprenderá   divertirá   data engineer expert  guiabolso  responsável  planejar desenhar  implementar novas soluções usando tecnologias modernas  manipulação  dados  guiabolso  decisões  tomadas baseadas  números  fatos   é peça fundamental nesse processo   buscamos engenheiros experientes   forte conhecimento técnico habilidade  liderar projetos  saber trabalhar sob pressão curioso sobre  atividades  serem desenvolvidas ingestão  terabytes  dados manter todos  dados consistentes  atualizados  acordo   uso evoluir modelos  dados  data schemas  atender novos requisitos  engenharia  negócios criar rotinas etl  coletar dados desenvolver  manter sistemas usando java scala  python desenvolver ferramentas  tornem fácil  uso  etl trabalhar  conjunto  todas  áreas  empresa principalmente desenvolvedores bi  data scientists   é esperado desse novo guia  sólidos conhecimentos  ferramentas baseadas  hdfs  streaming hadoop hive cassandra hbase spark sólidos conhecimentos  ferramentas  ingestão  dados  ambiente hadoop kafka sqoop conhecimentos  python scala java  apis rest sólidos conhecimentos  linux conhecimento avançado  sql possuir experiência  tuning avançado  banco  dados sql engine habilidade  trabalhar  diferentes banco  dados relacionaleg sql mapreducehadoop  column store eg redshift conhecimento avançado  soluções  cloud principalmente aws ex ec beanstalk sqs sns rds dynamo s kinesis firehose conhecimento  sistemas  streaming  dados kafka  outros sólidos conhecimentos  processos  etl experiência  metodologia ágil   fazem  vivem   comem  guias toda sextafeira   green friday  momento  descontração  conhecermos  novos guias   atualizarmos sobre  principais movimentações  semana  quinze  quinze dias   blue tuesday  momento   tomamos café  manhã juntos  conversamos sobre temas diversos diversidade  empresa  dia  dia  gringos  guiabolso  outros benefícios   guia valerefeição  alimentação valetransporte plano  saúde gympass seguro  vida onde ficamos av faria lima pinheiros  paulo, modelo schema java scala python hadoop hive cassandra hbase spark hadoop kafka sqoop python scala java sql sql sql storage cloud aws kafka,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-tech-lead-data-engineer-guiabolso-sao-paulo-sp-3217772,loveMondays
#1586220, Big Data,Globo,2017-03-08,2018-04-24,big data desenvolvedora descriçao integrante  time responsavel  desenvolvimento  plataforma  big data procuramos profissionais  experiencia  java  scala    interesse  trabalhar  plataformas  auxiliam  necessidades  negocio  portal focadas  escalabilidade alta disponibilidade  tolerancia  falhas oportunidade  trabalhar   principais ferramentas  ecossistema hadoop yarn hdfs hbase kafka zookeeper parquet spark etc  time tambem cuida  recebimento  dados sensiveis  distribuiçao  mesmos  forma segura  privativa  dados capturados  tv conectada web  apps androidios devem ser recebidos atraves  clients mantidos  time tratados  disponibilizados  acesso  todo grupo globo via bigquery  ambiente  jupyter requisitos experiencia  scala  java experiencia  javascript experiencia solida  design  arquitetura  software conhecimento  bancos  dados sql  nosql proficiencia  uso   sistema operacional base unix linux  mac  dominio  boas praticas  engenharia  software globocom   empresa  reconhece  importancia  igualdade  oportunidades  respeito  outro  valorizaçao  diversidade   convicçao   todos dependem  todos sao componentes essenciais   identidade, java scala escalabilidade hadoop hbase kafka zookeeper spark scala java javascript sql nosql hbase,,,Rio de Janeiro,RJ,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-big-data-desenvolvedor-a-globo-rio-de-janeiro-rj-1586220,loveMondays
