id,positClean,companyClean,dateClean,dateCollect,descClean,skills,education,language,cityClean,stateClean,country,url,site
jk=d10e5209a5d7fbda,Director Channel Sales Latin America LATAM,Alteryx  Inc,2018-03-25,2018-04-24,position director channel sales latin america latam location sao paulo brazil revolutionizing business  data science  analytics alteryx offers  endtoend analytics platform  empowers data analysts  scientists alike  break data barriers deliver insights  experience  thrill  getting   answer faster organizations    world rely  alteryx daily  deliver actionable insights join  team  passionate  hardworking associates  help make  difference  people s lives  creating software  enables business users  solve problems using data   previously thought   unsolvable save  days weeks  months  mundane data prep  blending  help  truly love  jobs  overview reporting   svp business development  director  channel sales latin america latam will   playercoach  will lead  small regional team  managers   recruitment onboarding  management  partner relationships reseller referral agent  strategic partners focusing  leveraging account plans  drive enterprise market adoption  alteryx solutions  achieve channelcompany new bookings  enterprise new logo growth objectives  directors chief responsibility   lead  successful team  channel managers  accelerate alteryx s bookings growth  partners within  framework  alteryx selling practices  role will lead  optimization  activation   existing partner base  simultaneously accelerating  development  new partners deemed integral  alteryx s pursuit  end customer enterprises  latam  successful candidate will  proven success leading  latam channel sales team  managing  wide variety  technical partner profiles responsibilities exceed quarterly  annual bookings quota new logo objectives goals  partnerconnected sales targets  partner deal registrations  achievement  quarterly mbos drive  culture  multiple parallel customers partners   end customers develop  help execute channel strategy  latin america provide strategic guidance  leadership   team  channel managers  working closely  partner programs partner marketing partner enablement global solutions architects systems engineers  customer support managers   fastpaced stillevolving crossfunctional team environment establish direct contacts  priority partners   senior level demonstrating strong sales  marketing skills   interactions assisting team  maximizing increased deal registrations  fill partnerconnected sales funnel role model expertly articulating  business value  reselling alteryx  ensure  direct reports  highly competent  delivering  message instill disciplined cadence  partner pipeline reviews   channel managers  prioritized partners interview hire train  performance manage channel sales associates guide team  prioritize spends  time  dollars approve travel  expenses  optimal use  company funds proactively seek  areas  improvement  alteryx s channel sales efforts map action plans  address  enlist others  appropriate  achieve positive change qualifications bachelor s degree  equivalent  years  proven success  channel sales  years  latam ideal candidate will  significant experience  business intelligence andor data science platform market spanish  portuguese language skills proven track record  driving channel sales quota attainment across  team skilled  departmental management performance management  negotiation demonstrated success developing large global channel partners   ground  superb written  verbal communication skills ability  translate technology features  business benefits polished presentation skills  audiences large  small highly articulate ambassador  alteryx channel sales experience driving integrated solutions  bundle partner services  create joint offerings ability  creatively contribute   coach employees    develop gotomarket plans  promote joint solution awareness among partner s end user customer base talented crossfunctional collaborator able  develop trusted relationships  rapport proficient  ms office products  strong knowledge  salesforcecom expected able  travel  required desired skills experience strong initiative organization  prioritization skills   proven ability  work   selfdirected environment flexible innovative  able  respond appropriately   timecritical environment innate energy  passion   role  advocate  alteryx s emerging channel sales growth unsolicited third partyagency profiles  resumes will   considered please   inquire alteryx inc   equal employment opportunity employer, hbase model value significar feature hbase inquerir, bachelor, spanish,São Paulo,SP,Brasil,https://www.indeed.com.br/viewjob?jk=d10e5209a5d7fbda&fccid=dd3b0a1fc99fe359&vjs=3,indeed
jk=7220c7534152d518,Head of Technical Development International,The Aicila Group,2018-03-25,2018-04-24,head  technical development international apac latam middle east russia africa animal health   excited  work  partnership   client bayer  finding  motivated  experienced expert  join  team  head  technical development region international   role  will  instrumental  providing leadership  expertise   development  products  support  bayer business across  asia pacific latin america middle east russia  africa regions  position  based  auckland new zealand bayer   worldclass innovation company focused  developing new molecules  use  innovative products  solutions  improve  health  humans animals  plants   comes  animal health bayer   market leader  supporting  health  animals  well  farmers veterinarians  pet owners  care    offering innovative therapies  solutions  part   exciting technical development function globally  will contribute   highest level   development  manufacturing  pharmaceutical dosage forms  new products  line extensions   overall aim  enabling successful submissions  launches  new products  whilst leading  high performing lab team key responsibilities include collaborate  internal  external partners  creation  feasibility testing  new formulations products develop new product formulations  reformulate existing products  alignment  company strategy  priorities  support  grow  ah business maintain  run  laboratory  equipment prepare  present cmc data   professional manner  according  company guidelines  order  allow  efficient registration  geographic rollout across target markets meet development quality standards ensuring data  accurately managed  professionally presented  meet regulatory affairs  project management requirements  timelines manage  transfer  formulations new products  existing products  selected manufacture site  contract manufacturer cmo contribute expertise  leadership  manufacture  scaleup batches  lab scale  commercial batch size  ensure stability studies  effectively managed create  manage new ip  appropriate  will deliver value   ah business lead  highperforming team  scientists  delivering formulation  analytics outcomes  support  drive  development  valueadd prioritized ensure effective technology transfer  scaleup  commercialization  new products actively integrate team   development  drug discovery functions contribute scientific expertise  experience incl hands   formulation andor analytics effective planning  budgeting  lab activities experience   looking  master degree   scientific discipline chemistry biology biochemistry pharmacy phd possibly followed  postdoc period   internationally recognized institution specialist knowledge  one area  formulation technology  analytical development   curiosity  willingness  develop  new areas experience   aspects  formulation development analytical development technology  production professional experience  pharmaceutical research development manufacturing control  assessment  products knowledge experience  submission  part iirelated analytical topics  glp gmp  well   quality systems proven people leadership   ability  lead  inspire  lab team  deliver best science research work strong crossfunctional communication skills excellent communication presentation  writing abilities   ability  translate complex scientific results  clear messages ability willingness  travel  required across regionheadquarters collaborative  able  develop  maintain strong relationships  internal  external stakeholders  facilitate  exchange  information  foster new product development   like  embark   exciting journey joining  team  bayer  live  new zealand   sure  will thrive  part   challenging  rewarding global team contributing   business  encourages sustainability innovation  meeting  social  ethical responsibilities   living   key values l eadership  ntegrity f lexibility   fficiency  attractive package will  negotiated   commensurate  skills  experience, correlation value value, master phd,,São Paulo,SP,Brasil,https://www.indeed.com.br/viewjob?jk=7220c7534152d518&fccid=acec4e3d873740f9&vjs=3,indeed
jk=e2a544810599bca3,Especialista de Tecnologia II Desenvolvedor,Hub Talent Connections,2018-04-10,2018-04-24,é apaixonado  desenvolvimento  software  tecnologia preocupado   colegas  equipe alguém  busca novas tecnologias  colocar  prática  conhecimentos engajado   busca tornar  trabalho  eficiente alguém  contribui diariamente  construção   ambiente  trabalho descontraído  cheio  energia  cara sente  é sobre    falando então vem   gente   ótimos conhecimentos  desenvolvimento web html css javascript jquery conhecimentos  integração utilizando api restful experiência  aplicações web python php habilidades   idioma inglês   trabalho conhecimento  design  interface  experiência  usuário diferenciais conhecimento  sistemas  cloud computing  aws google cloud  microsoft azure experiência  react native experiência  android eou objective cswift experiência  métodos ágeis querer falar  milhões  uns eai  identificou então   caminho certo  posição é  trabalhar  time  tecnologia  cuida  plataformas  comercialização  rede globo  missão é garantir  integrações   soluções  ad tech  construir plataformas  completem   stack  plataformas   melhor qualidade possível  acessíveis  partir  qualquer dispositivo  atribuições desse papel vão desde  discovery design arquitetura implementação deploy testes automatizados  manutenção  sistemas  discussões  produto    é  melhor solução técnica atuando dentro   time multidisciplinar junto  outraos software engineers data scientists  devops  tendência é    execute outras tarefas além dessas dependendo  momento  cada projeto  empresa  buscando  talento    rede globo   vempraglobo   gostou  oportunidade  sente    experiência descrita acima  hub talent   oportunidade  área   acesse  apliquese   desafio   encaixa nesse perfil compartilhe mude  mundo começando  vida   pessoa é nisso   gente acredita somoshub, javascript query python php cloud aws cloud azure,,,São Paulo,SP,Brasil,https://www.indeed.com.br/viewjob?jk=e2a544810599bca3&fccid=b5056b0424d700b6&vjs=3,indeed
jk=6aae78e5a2e94549,TS Senior Java Software Engineer,UL LLC,2018-04-24,2018-04-24,overview ul s transaction security division  looking   senior software engineer  join  products team  team consists   unique combination  engineers scientists  hackers working  software  hardware   used  ensure  security  interoperability within  world  electronic transactions including  latest mobile payment solutions  modern transit payment systems  tools consisting  desktop software webbased applications  specialized hardware  able  test products  ensure   product works according   stated standards  specifications  service line also delivers related technical consultancy  customers worldwide responsibilities  give   opportunity    full stack software engineer  will  responsible  design implementation  maintenance   software  tasks will include  will   limited  defining  refining project requirements  identifying project milestones forming project teams establishing project budgets developing schedules assigning prioritizing  monitoring work implementing productivity standards  resolving operations problems  devising  modifying programs considering equipment capacity  limitations operating time  form  desired results programming components frameworks  toolkits  analyzing requirements preparing specifications designing coding testing debugging  documenting executing tests  various desktop webbased mobile  customized applications identify software requirements  interviewing users interviewing  selecting vendors  applicable analyzing applications evaluating existing  proposed software  recommending solutions providing accurate  detailed estimates  tasks assisting  writing manuals  perform quality assurance related tasks providing services   customers  product deployment support  advice maintainimprove technical knowledge  attending educational workshops reviewing professional publications obtaining applicable certifications etc act   mentor  software engineers takes ownership   product performs  duties  directedqualifications university degree equivalent   bachelor s degree preferably  computer science information technology mathematics   technically related discipline  years  software systems engineering extensive development experience  java programming language experience  software development tools versioning systems bug tracking tools  processes continuous integration automatic testing affinity andor experience  smartcards rfid mobile secure systems data processing networking  preferred affinityexperience  cyber security  cryptography    advantage previous experience  customer facing roles requiring  technical expertise  communication skills able  quickly adapt  various technical  organizational environments demonstrated ability  maintain quality service  establishing monitoring  enforcing organizational standards  well  defining project requirements  resolving operational problems ability  work well   international environment  offer   challenging position  strong growth opportunities  chance  learn   areas   business  part   team  highly skilled  ambitious professionals  competitive salary additional bonus provided based  performance  international environment cooperating  experts  product developers   service line test tools   netherlands   ul offices around  globe  dynamic work environment, mathematica java, bachelor,,São Paulo,SP,Brasil,https://www.indeed.com.br/viewjob?jk=6aae78e5a2e94549&fccid=86e55b06404ba5ff&vjs=3,indeed
jk=1570417b5abfc988,Customer Engagement Capability Director LATAF,dunnhumby,2018-03-25,2018-04-24,customer engagement capability director cacp dunnhumby   world s leading customer science company  analyse data  apply insights  nearly one billion shoppers across  globe  create personalised customer experiences  digital mobile  retail environments  strategic process proprietary insights  multichannel media capabilities build loyalty  customers  drive competitive advantage  sustained growth  clients dunnhumby employs  experts  offices throughout europe asia africa   americas  works   prestigious group  companies including tesco monoprix raley s macy s cocacola procter gamble  pepsico   information please visit us  wwwdunnhumbycom brings deep customer engagement experience  expertise coupled  strong market knowledge   business unit team  grow clients  people  dunnhumby  selling deploying  innovating world class capability partner  sales  client teams  understand new  existing client needs support new business  existing client account development  sell  relevant  compelling product andor service solutions manage  utilisation  deployment  customer engagement resources within  bu  client opportunities  projects line manage customer engagement experts within  bus including skills career development  performance management working closely   client leads  work  daytoday ensure excellent standards  profitable delivery  customer engagement projects   bus conduct quality reviews  customer engagement delivery  measure  value  add  clients within  bus position  propositions  relation   market sectors   targeting   competitors   facing work closely   global capability team  provide subject matter expertise  drive global best practice within  bus identify  take advantage  opportunities  position dunnhumby  thought leaders  capability partners  conferences   industry events feed client needs  market opportunities  global dunnhumby innovation  investment process lead customer engagement innovation projects  clients   market gaining  sponsorship  funding wherever possible build compelling customer engagement case studies based   value weve added  clients   bus partner  sales  client teams  understand new  existing client needs support new business  existing client account development  sell  relevant  compelling product andor service solutions qualifications desired masters degree  business  marketing experience  working  global roles knowledge   grocery retail sector   mass market health  beauty creation  thought leadership whitepapers conference speaking  customer experience  crm  passion  stay ahead  consumer technology  industry trends  customer experience digital innovation crm  digital mediaessential bachelor s degree  equivalent   subject customer experience crm strategy development  planning including digital media across marketing selling  servicing within complex multichannel retail clients highly numerate  extensive knowledge   application  cuttingedge data  analytical techniques  identify opportunities drive powerful customer experiences  impactful communications plans ability  shape project briefs  work  data scientists analysts technology experts  activation delivery teams strong communications crm planning skills around customer opportunities   development  compelling customer propositions including experience   design  implementation  loyalty schemes strong new business skills   proven track record  pitching   winning new clients  well  developing  delivering upon growth plans  existing clients commercially focused   ability  advise clients  investment planning across marketing activities along   identification  measurement  customer kpis  campaign metrics  impact  client s business ability  upskill teams  lead  example   handson approach  consultative selling  clients strong relationship skills ability  network across organisational boundaries core experience gained   global directdigitalcrmcustomer agency  agency network experience  working closely  digital media agencies particularly digital display strong knowledge   market  competitor landscape  crm  customer experience strategy  delivery good working knowledge   application  enabling technologies  customer experience crm digital mediafunctional skills strategic planning insight analysis optimisation tools  techniques analytical methodologies insight reporting software development processes product development processesgeneric skills business  commercial acumen change management project management data analysis  modelling stakeholder management financial analysis dunnhumby capabilities  solutionsleadership skills promote shared goals  actions across teams build  use effective networks champion commercial thinking align goals  business strategy influence  inspire drive performance improvement analyse complex data  solve challenging problems inspire others  learn  innovate primary location brazilsao paulo job capabilitiescapability leadership job type regular job posting feb, median shell value correlation value shell correlation median de-identification median, master bachelor,,São Paulo,SP,Brasil,https://www.indeed.com.br/viewjob?jk=1570417b5abfc988&fccid=36801496409e6dc9&vjs=3,indeed
jk=93e874416f13ef09,Especialista de Software I Product Owner Brazil Labs,ADP,2018-04-21,2018-04-24,unlock  career potential technology  adp   enjoy exploring identifying  inspiring  future   workplace   lives  millions  people  adp  worlds largest bb cloud company  technology team  comprised  brilliant engineers architects data scientists infrastructure experts     first   industry  offer  saas solution  continue  push  envelope utilizing  latest operating platforms  deliver  highly automated intelligent  predictive solutions   redefining   possible named one  forbes  innovative companies  one  computerworlds best places  work     committed  leading  way  product development  research empowering   bring  life  latest innovations  will forever change  way businesses manage   vital asset employees  strive  every interaction   driven   core values insightful expertise integrity  everything service excellence inspiring innovation  person counts resultsdriven social responsibilityadp labslocated  porto alegrebrazil provides software development  infrastructure  worldwide adp products working  large scale initiatives across multiple geographies including brazil united states  india   internationally distributed software development team   hiring product owner lead business analystact   product championowner  translate business needs  scope items  delivering value   product use requirements gathering analysis  design techniques  develop  functional  nonfunctional specifications  product functions  features act  product expert  developers test analysts  many  development groups involved  large scale multiproduct integration initiatives help project management  managing  controlling changes  project scope perform acceptance system testing  product functions  features works  test analysts development  support  resolve problem situations discovered  testing  field use responsibilities support products overall vision strategy  roadmap  scope prioritization  implementationact   liaison  business  itdevelop user stories  requirements  evaluating  potential  practicality  analyzing market  customer needsmanage  product backlog grooming prioritization  refinement working daytoday   product scrum teams  clarify requirements balances business needs  technical requirements  recommends alternative technical approaches  meet design requirements  neededfunctional responsibility plans work  others  meet project deadlines setting priorities  appropriate supervises  determination  specifications maintenance development modification  expansion  new  existing programscontact internal external user community field support sales marketing operations  product managers usually located  international ie offshore locations extensive exposure  senior management  executive levelscommunication fluent english skills excellent communication skills strong leadership skills  excellent aptitude  human relationseducation computer sciencebusiness administration degree graduate level training eg mastersmba desiredbehavioral competencies excellent team player  leader influences  team   organization   expected behaviors  motivational factors resilient  work  pressure helps  team deal  complexdifficult project scenarios  maintaining  high level  motivation functional responsibility plans work  others  meet project deadlines setting priorities  appropriate supervises  determination  specifications maintenance development modification  expansion  new  existing programs contact internal external user community field support sales marketing operations  product managers usually located  international ie offshore locations extensive exposure  senior management  executive levels communication fluent english skills excellent communication skills strong leadership skills  excellent aptitude  human relations education computer sciencebusiness administration degree graduate level training eg mastersmba desired behavioral competencies excellent team player  leader influences  team   organization   expected behaviors  motivational factors resilient  work  pressure helps  team deal  complexdifficult project scenarios  maintaining  high level  motivationabout adp  power organizations  insightful solutions  drive business success consistently named one    admired companies  fortune magazine  recognized  forbes  one   worlds  innovative companies adp    halfmillion clients around  globe  years  experience   worldwide leader  business outsourcing solutionsadp   equal opportunityaffirmative action employer mfdv adp believes  diversity leads  strengthat adp  believe  diversity fuels innovation adp  committed  equal employment opportunities regardless  race color genetic information creed religion sex sexual orientation gender identity lawful alien status national origin age marital status nonjob related physical  mental disability  protected veteran status  support  inclusive workplace  associates excel based  personal merit qualifications experience ability  job performance, cloud sas value portão value feature feature excel,, english english,Porto Alegre,RS,Brasil,https://www.indeed.com.br/viewjob?jk=93e874416f13ef09&fccid=e996c2d6855fe778&vjs=3,indeed
jk=617afc3bf4d480bb,Desenvolvedor Web,NI,2018-04-12,2018-04-24,propor  desenvolver soluções  problemas  envolvam  áreas  ciência  computação eou engenharia  software estimar custos  prazos   desenvolvimentomanutenção  solução negociar  clientes internos acerca  requisitos recursos custos  prazos  projetos  ajustes  soluçõesferramentas escrever código legível manutenível  robusto  atenda totalmente  requisitos funcionais  nãofuncionais  projeto sempre atento  padrões utilizados  empresa garantindo  qualidade  funcionamento    criado  modificado criar novos recursos  funcionalidades dentro  sistema   ferramentas auxiliares executar manutenção corretiva evolutiva  adaptativa  código  rotinas préexistentes escolaridade mínima ensino médio grau completo habilidades esperadas experiência  área inglês intermediário certificações técnicas java developerprogrammer web wc android developer ios developer data scientist  equivalentes pcd admite apenas pessoas  deficiência tipo  vaga nova posição remuneração  combinar, java,,,Belo Horizonte,MG,Brasil,https://www.indeed.com.br/viewjob?jk=617afc3bf4d480bb&fccid=ce783271e420d14a&vjs=3,indeed
jk=b1ebe6ad34d833b1,Experienced Data Scientist,IBM,2018-04-16,2018-04-24,job description  see  urgent demand  consultants   analytics  data management practice since  increasing number   customers  going   cognitive transformation   looking  driven  experienced new colleagues  embrace  opportunity together  us   data scientist within  analytics  data management practice  will work closely   customer  expand  usage  advanced analytics  predictive analytics depending   area  expertise within data science ie business analytics andor deep technical skills within areas   ai  machine learning  ll  part   european analytics  data management practice  ll take responsibility  providing technical subject matter expertise around advanced  largescale data analysis  will comprise identification  assessment  advanced analytics use cases application  statistical approaches  analytical problems rapid execution  analyses  structured  unstructured data including data analysis data preparation analytical modelling  evaluation  ll advise   integration  advanced analytics approaches  larger analytical architectures  will also likely  engaged  data quality andor data governance projectsprograms   focus  will   realizing  value  data  managing  data   asset  will likely   master degree   relevant quantitative field   statistics operations research  computer science  addition  ll  significant industry experience  consultant analyst  research scientist   ll  used  working  client business functions  various levels   job  will need   indepth knowledge  relevant advanced analytics methods   mathematics statistics data mining machine learning andor operations research  well  experience  data analysis  different aspects  data quality management  ll also   good understanding  business challenges   industries  ve worked    able  explain analytical insights   nontechnical audience  key skills will includestrong quantitative  analytical expertise  covers statistics machine learning data mining experimentation methodology multiple years  advanced handson experience  leading advanced analytics tools   r spss sas  matlab multiple years  handson experience  conducting analyses  structured semistructured  well  unstructured data eg etl analysis data profiling data quality analysis data quality assessment source data analysis source  target mapping experience  emerging largescale big data analytics tools    apache hadoop ecosystem apache sparkmllib apache mahout   like will   strong advantage experience  advanced analytics use cases  one   dedicated industries strong communication skills  business acumen including  feeling  data visualization  experience  presenting complex information  business stakeholders   compelling way ibm  market leader   data analytics space  offer  dynamic innovative  international environment   fueled  projects  leading clients unique capabilities   ibm research development  ibm watson   growing ecosystem  partnerships     apple  twitter   think    skill   attitude  change  way  business  conducted ibm   place    will offer  numerous opportunities  growth across  company   application  expect   explain  experience     following fields etl analysis data profiling data quality analysis data quality assessment source data analysis source  target mapping work location stockholm  malmö required technical  professional expertise  least years experience  applying statistics data mining machine learning methods  least years experience  conducting analytics  structured  unstructured data  least years experience  data analysis  data quality management  least years experience  r spss sas  matlab  least years experience  relational databases sql  least years experience  data processing using java python  scala  least years experience  consulting  analyst role english fluent swedish fluent preferred tech  prof experience masters degree  information technology  least year experience  apache hadoop ecosystem apache sparkmllib apache mahout eo statement ibm  committed  creating  diverse environment   proud    equal opportunity employer  qualified applicants will receive consideration  employment without regard  race color religion gender gender identity  expression sexual orientation national origin genetics disability age  veteran status ibm  also committed  compliance   fair employment practices regarding citizenship  immigration status, de-identification unstructured data value significar mathematica r spss sas matlab unstructured data hadoop mahout visualization unstructured data r spss sas matlab database sql java python scala hadoop mahout, master master, english,Sergipe,NI,Brasil,https://www.indeed.com.br/viewjob?jk=b1ebe6ad34d833b1&fccid=de71a49b535e21cb&vjs=3,indeed
jk=2e478b4ec192a2fe,Data Scientists,Symphony,2018-04-02,2018-04-24,symphony   first culturedriven technology house dedicated  crafting  workforce   future  stand shoulder  shoulder    creative entrepreneurs  silicon valley   world  work   kinds  challenges  keep entrepreneurs   night   build  teams  spaces  get engineers    morning symphony  building  global community  just  company  bright minds want  come  work  play  current technological playground includes   technologies currently popular  silicon valley   changes  sync  progress   tech world symphony  now looking  bright minds  join  community  novi sad   data scientist    passionate  data science   ready  work  us  share  passion     right place      ready  excited  taking  ml programming  database knowledge   next level enjoy challenging projects  involve large data pipelines cleaning  transforming data algorithm development  strong analytical skills  unwavering commitment  quality excellent technical skills   collaborative work ethic   ll  great things   symphony data scientist responsibilities will include working   clients  taking  data  use   build insights  design  build datadriven products working  talented engineers  collaborating  product managers  designers  investigate new data sources perform data modeling  deploy new features integrate multiple data sets link  mash  distinctive data sets handle potentially incomplete data sets demonstrate expertise  deriving insights  structured semistructured  unstructured datasets clean  data implement predictive modelling discover new insights ask  right questions communicate  findings demonstrate ethical responsibility  dealing  data perform exploratory data analysis generate  test working hypotheses   crosssilo collaborative environment prepare  analyse historical data  identify patterns key skills  position requirements include experience  scripting  rapid prototyping using r python preferred  similar excellent analytical  troubleshooting skills great communication skills excellent written  verbal communication skills  english experience  java scala spark streaming  spark mllib optional data mining experience using pythonpandas optional experience  machine learning optional experience working  cloud environments   azure aws  equivalent optional familiarity  big data technologies hadoop spark cassandra hdfs etc    major plus education  experience postgraduate msc phd postdoctoral qualification   numeric discipline   statistics machine learning computer science  signal processing experience years   similar position    great advantage  one can whistle  symphony projects augmented reality biotechnology machine learning wearables  much  office  impressive fun zone  comfy work zone fun zone tasty healthy food terrace playroom   meet us  facebook linkedin  wwwsymphonyis  choosing new team members  love   mutually impressed   ve impressed   challenge   impress us   will get back   soon, database algorithm feature unstructured data data set scripting r python java scala spark spark cloud azure aws hadoop spark cassandra, phd, english,Rio Grande do Sul,NI,Brasil,https://www.indeed.com.br/viewjob?jk=2e478b4ec192a2fe&fccid=964e92af65cbe145&vjs=3,indeed
jk=e5fcdad10c130734,Data Engineers,Symphony,2018-04-02,2018-04-24,symphony   first culture driven technology house dedicated  crafting  workforce   future  stand shoulder  shoulder    creative entrepreneurs  silicon valley   world  work   kinds  challenges  keep entrepreneurs   night   build  teams  spaces  get engineers    morning symphony  building  global community  just  company  bright minds want  come  work  play  current technological playground includes   technologies currently popular  silicon valley   changes  sync  progress   tech world symphony  now looking  data engineer experienced bright mind  join  community  novi sad        looking   value  look  learning agile energetic enthusiastic candidates open  new experiences  will readily face  challenges  today s technology   rest   community  roles  responsibilities   data engineer  include selecting  integrating big data tools  frameworks required  provide requested capabilities solving complex problems optimizing data models creating data flows  improving  processes collaborating  data analysts  data scientists  enable datadriven decision making design build scale  evolve data platform services  tooling implementing etl pipelines create real time solutions monitoring performance  advising  necessary infrastructure changes architecting production ready data pipelines  processing systems   ground  defining data retention  replication policies key position requirements technical background  one   languages python java scala     following hadoop hbase redis cassandra mongodb   applicable nosql databases relational databases kafka kafka streams spark flink storm beam kubernetes docker swarm mesos willingness  learn new technologies  move  different tech stacks devops  cicd experience   plus familiarity  cloud based  devops technologies  tools aws gcp docker kubernetes   advantage symphony bright mind profile    highly passionate  cracking  toughest challenges  tech engineering    job    life passion   comes   code  solution good   good enough   wants    excellent innovative clean  cool understands design patterns   implementation  real life coding problems  always strives  provide best  really  best practice solutions understanding  business context  logic behind  software solution just bring   algorithms  don t like bragging let  show   way  reasoning   something specific    will add value   symphony community  make  cooler meet us  facebook linkedin  wwwsymphonyis  choosing new team members  love   mutually impressed   ve impressed   challenge   impress us   will get back   soon, value model python java scala hadoop hbase cassandra mongodb nosql database database kafka kafka spark storm cloud aws algorithm value,,,Rio Grande do Sul,NI,Brasil,https://www.indeed.com.br/viewjob?jk=e5fcdad10c130734&fccid=964e92af65cbe145&vjs=3,indeed
jk=eb1e2314b758cbdc,TAAT Technology Transfer Officer Tanzania,IFDC  International Fertilizer Development,2018-04-14,2018-04-24,program afdb taat location tanzania background  international fertilizer development center ifdc   public international organization pio governed   international board  directors  representation  developed  developing nations  nonprofit center focuses  increasing  sustaining food  agricultural productivity  developing countries   development  transfer  effective  environmentally sound crop nutrient technology  agribusiness expertise  purpose   build  world free  hunger  poverty ifdc north  west africa  seeking  recruit  dynamic  highly innovative technology transfer officer   implementation   taat soil fertility compact  flagship initiative   african development bank  multinational technologies  african agricultural transformation taat program strives  radically transform african agriculture   business  deploying new crop  livestock productivityincreasing technologies across africa taat s priority intervention areas  commoditylivestock value chains rice wheat cassava sorghum millet potato  well  enablers  address cross cutting issues ifdc provides leadership   taat soil fertility compact  deliver improved soil fertility technologies  scale   targeted taat crops  livestock value chains  components   taat soil fertility compact  threefold component facilitate  responsive private sectorled input delivery system  support  scaling   agricultural inputsbased technologies component facilitate access  finance  markets  catalyze  largescale adoption  inputsbased technologies component upscale proven inputsbased technologies eg fdp md  soilsmart technologies  cassava maize rice sorghum  millet value chains  taat soil fertility technology transfer officer will  based   ifdc office  dar es salaam tanzania  successful candidate will work closely   taat soil fertility compact coordinator  will actively contribute   implementation   upscaling  agricultural inputsbased technologies  accelerated productivity growth resilience  improved livelihoods  targeted countries  benin burkina faso ghana tanzania mali  nigeria  well several satellite countries across  continent  will  supervised  report   taat soil fertility compact coordinator responsibilities oversee  manage  technology transferrelated activities assist  taat soil fertility compact coordinator   daytoday management  implementation  soil fertility compact activities  close collaboration  country value chain implementation teams  expand  scale  reach   program actively participate   preparation  quarterly  annual consolidated technical reports   soil fertility compact  onward submission  schedule   psc assess  evaluate technologies   disseminated lead  implementation  technology transfer activities  annual work plans monitor implementation  activities  partners responsible  ensuring  technical assistanceservices provided  international  local experts  technically sound  appropriate organize workshopsmeetings etc  partnersstakeholders    needed organize meetingsseminars  conduct practical training courses  technology transfer mechanisms  partner scientists  extension workers analyze summarize  interpret data establish  update documentation  technologies disseminated  feedback received   absence   taat soil fertility compact coordinator prepare  present  activities results impacts  outcomes   soil fertility compact  professional donor   stakeholders meetings undertake   duties  responsibilities  may  assigned   taat soil fertility compact coordinator  meet  objectives   compact required skillsfluency  written  spoken french  english   good working knowledge   second language demonstrated skills  effectively negotiating  host governments regional institutions donors local organizations  partners ability  write publish  disseminate technical reports success stories   communication materials required experienceposition requirements  least years  experience successfully working   implementation  complex resultsbased international development programs funded  afdb   international donors  least years  prior professional experience  agricultural technologies transfer agricultural extension services  closely related fields  west africa   must  least  master s degree  agriculture soil science  related field required experience working   public sector decentralization private sector  civil society multiple country work experience  required general    nationally recruited staff rs position  one year renewable based   performance   incumbent  continuing availability  funding   apply applicants  apply   letter  motivation  latest curriculum vitae   names  contact information  three references   knowledgeable   candidate s professional qualifications  work experience  applications will  acknowledged however  shortlisted candidates will  contacted interested candidates  apply online complete position descriptions  application procedures can  found, value value value hana value, master, french english,Espírito Santo,NI,Brasil,https://www.indeed.com.br/viewjob?jk=eb1e2314b758cbdc&fccid=31b34921d85844be&vjs=3,indeed
